from,to,active
RAK,FRA,1
RAK,HHN,1
RAK,HAM,1
RAK,FKB,1
RAK,FMM,1
RAK,MUC,1
RAK,STR,1
RAK,NRN,1
RAK,ATH,1
RAK,DUB,1
RAK,BLQ,1
RAK,CTA,1
RAK,BGY,1
RAK,NAP,1
RAK,PSA,1
RAK,CIA,1
RAK,TSF,1
RAK,TRN,1
RAK,AMS,1
RAK,EIN,1
RAK,RTM,1
RAK,WAW,1
RAK,OPO,1
RAK,BCN,1
RAK,MAD,1
RAK,AGP,1
RAK,SDR,1
RAK,SVQ,1
RAK,VLC,1
RAK,ZAZ,1
RAK,GVA,1
RAK,ZRH,1
RAK,LPL,1
RAK,LGW,1
RAK,LHR,1
RAK,LTN,1
RAK,STN,1
RAK,MAN,1
RAK,OSL,0
RAK,IST,0
RAK,LUX,0
RAK,ARN,0
RAK,LPA,0
RAK,BFS,0
RAK,MLH,0
RAK,PIS,0
RAK,TFN,0
RAK,BRS,0
RAK,VCE,0
RAK,BHX,0
RAK,HEL,0
RAK,MXP,0
RAK,NUE,0
RAK,LIS,0
RAK,PMI,0
RAK,MED,0
RAK,FNC,0
NDR,ANR,1
NDR,BRU,1
NDR,CRL,1
NDR,BOD,1
NDR,LIL,1
NDR,MRS,1
NDR,MPL,1
NDR,BVA,1
NDR,ORY,1
NDR,CGN,1
NDR,HHN,1
NDR,NRN,1
NDR,AMS,1
NDR,EIN,1
NDR,BCN,1
NDR,PMI,1
NDR,RTM,0
NDR,MED,0
NDR,FRA,0
NDR,DUS,0
OUD,CRL,1
OUD,BOD,1
OUD,MRS,1
OUD,BVA,1
OUD,ORY,1
OUD,TLS,1
OUD,NRN,1
OUD,EIN,1
OUD,BIA,0
OUD,JED,0
OUD,CDG,0
OUD,LYS,0
OUD,AMS,0
OUD,MED,0
OUD,MPL,0
OUD,BRU,0
OUD,SXB,0
RBA,BRU,1
RBA,CRL,1
RBA,MRS,1
RBA,CDG,1
RBA,ORY,1
RBA,NRN,1
RBA,CIA,1
RBA,DOH,1
RBA,MAD,1
RBA,SVQ,1
RBA,LHR,1
RBA,STN,1
RBA,AGP,0
RBA,LGW,0
RBA,BVA,0
RBA,MED,0
RBA,AUH,0
RBA,GRO,0
TNG,ANR,1
TNG,BRU,1
TNG,CRL,1
TNG,BOD,1
TNG,LYS,1
TNG,MRS,1
TNG,NTE,1
TNG,CDG,1
TNG,ORY,1
TNG,TLS,1
TNG,NRN,1
TNG,BGY,1
TNG,AMS,1
TNG,BCN,1
TNG,MAD,1
TNG,AGP,1
TNG,SVQ,1
TNG,VLC,1
TNG,SAW,1
TNG,LGW,1
TNG,RTM,0
TNG,BVA,0
TNG,MED,0
TNG,GIB,0
TNG,NCE,0
TNG,CGN,0
TNG,MPL,0
TNG,LGG,0
TNG,LIS,0
TTU,AGP,1
TTU,LGG,0
VIL,ORY,0
VIL,LPA,0
EUN,LPA,1
MPM,LAD,1
MPM,ADD,1
MPM,NBO,1
MPM,LIS,1
MPM,DOH,1
MPM,JNB,1
BEW,ADD,1
BEW,JNB,1
APL,NBO,1
APL,JNB,0
POL,DZA,1
POL,JNB,1
POL,DAR,1
TET,JNB,1
VNX,JNB,1
WDH,LAD,1
WDH,SDD,1
WDH,GBE,1
WDH,DOH,1
WDH,CPT,1
WDH,JNB,1
WDH,LUN,1
WDH,HRE,1
WDH,VFA,1
WDH,FRA,0
WDH,ADD,0
WVB,HLE,1
WVB,CPT,1
WVB,JNB,1
NIM,ALG,1
NIM,COO,1
NIM,OUA,1
NIM,ABJ,1
NIM,ADD,1
NIM,CDG,1
NIM,TIP,1
NIM,BKO,1
NIM,CMN,1
NIM,LFW,1
NIM,TUN,1
NIM,NDJ,0
NIM,IST,0
ABV,NDJ,1
ABV,ABJ,1
ABV,ADD,1
ABV,CDG,1
ABV,ACC,1
ABV,LFW,1
ABV,IST,1
ABV,LHR,1
ABV,DXB,0
ABV,CAI,0
ABV,FRA,0
ABV,KGL,0
ABV,DLA,0
ABV,NSI,0
KAN,ADD,1
KAN,KRT,1
KAN,CAI,0
KAN,JED,0
KAN,NDJ,0
KAN,MED,0
LOS,LAD,1
LOS,COO,1
LOS,SID,1
LOS,ABJ,1
LOS,CAI,1
LOS,ADD,1
LOS,CDG,1
LOS,ACC,1
LOS,NBO,1
LOS,BEY,1
LOS,CMN,1
LOS,AMS,1
LOS,DOH,1
LOS,DSS,1
LOS,FNA,1
LOS,JNB,1
LOS,LFW,1
LOS,IST,1
LOS,AUH,1
LOS,SHJ,1
LOS,LHR,1
LOS,ATL,1
LOS,JFK,1
LOS,SSG,0
LOS,KGL,0
LOS,DXB,0
LOS,FRA,0
LOS,DLA,0
LOS,LBV,0
PHC,SSG,1
PHC,ADD,1
ENU,ADD,1
RUN,HAH,1
RUN,MRS,1
RUN,CDG,1
RUN,ORY,1
RUN,TNR,1
RUN,TMM,1
RUN,MRU,1
RUN,RRG,1
RUN,DZA,1
RUN,SEZ,1
RUN,JNB,1
RUN,CAN,0
RUN,FTU,0
RUN,NOS,0
RUN,BKK,0
RUN,SMS,0
RUN,MAA,0
RUN,LDE,0
KGL,BJM,1
KGL,ADD,1
KGL,NBO,1
KGL,DOH,1
KGL,EBB,1
KGL,DAR,0
KGL,ABV,0
KGL,LUN,0
KGL,TLV,0
KGL,DXB,0
KGL,BZV,0
KGL,ACC,0
KGL,DLA,0
KGL,FIH,0
KGL,BOM,0
KGL,JRO,0
KGL,BRU,0
KGL,LOS,0
KGL,JNB,0
KGL,HRE,0
HLE,JNB,1
TMS,LAD,1
TMS,SID,1
TMS,SSG,1
TMS,LBV,1
TMS,POG,1
TMS,LIS,1
TMS,ACC,0
SEZ,ADD,1
SEZ,BOM,1
SEZ,NBO,1
SEZ,MRU,1
SEZ,DOH,1
SEZ,RUN,1
SEZ,JNB,1
SEZ,CMB,1
SEZ,AUH,1
SEZ,DXB,1
SEZ,CDG,0
SEZ,ZRH,0
SEZ,IST,0
SEZ,TLV,0
SEZ,LHR,0
SEZ,FRA,0
FNA,ABJ,1
FNA,BJL,1
FNA,CKY,1
FNA,ROB,1
FNA,CMN,1
FNA,LOS,1
FNA,OUA,0
FNA,ACC,0
FNA,IST,0
BSA,DXB,1
BSA,ADD,0
GGR,ADD,1
GGR,NBO,1
HGA,JIB,1
HGA,ADD,1
HGA,SHJ,1
HGA,DXB,0
MGQ,JIB,1
MGQ,ADD,1
MGQ,NBO,1
MGQ,WJR,1
MGQ,JED,1
MGQ,EBB,1
MGQ,JIJ,0
CPT,LAD,1
CPT,VIE,1
CPT,GBE,1
CPT,MUB,1
CPT,ADD,1
CPT,NBO,1
CPT,MRU,1
CPT,OMD,1
CPT,WVB,1
CPT,WDH,1
CPT,AMS,1
CPT,DOH,1
CPT,ZRH,1
CPT,DXB,1
CPT,LHR,1
CPT,LVI,1
CPT,VFA,1
CPT,MUC,0
CPT,IST,0
CPT,FRA,0
CPT,LGW,0
CPT,CDG,0
CPT,EWR,0
CPT,HKG,0
CPT,HRE,0
DUR,GBE,1
DUR,MRU,1
DUR,LUN,1
DUR,DXB,0
DUR,LHR,0
JNB,LAD,1
JNB,PER,1
JNB,SYD,1
JNB,GBE,1
JNB,BBK,1
JNB,MUB,1
JNB,GRU,1
JNB,FIH,1
JNB,FBM,1
JNB,CAI,1
JNB,ADD,1
JNB,CDG,1
JNB,FRA,1
JNB,MUC,1
JNB,ACC,1
JNB,HKG,1
JNB,NBO,1
JNB,MSU,1
JNB,TNR,1
JNB,BLZ,1
JNB,LLW,1
JNB,MRU,1
JNB,BEW,1
JNB,MPM,1
JNB,POL,1
JNB,TET,1
JNB,VNX,1
JNB,WVB,1
JNB,WDH,1
JNB,AMS,1
JNB,LOS,1
JNB,DOH,1
JNB,RUN,1
JNB,JED,1
JNB,SEZ,1
JNB,SIN,1
JNB,SHO,1
JNB,DAR,1
JNB,ZNZ,1
JNB,EBB,1
JNB,AUH,1
JNB,DXB,1
JNB,LHR,1
JNB,ATL,1
JNB,JFK,1
JNB,LVI,1
JNB,LUN,1
JNB,NLA,1
JNB,BUQ,1
JNB,HRE,1
JNB,VFA,1
JNB,KGL,0
JNB,ZRH,0
JNB,MED,0
JNB,IST,0
JNB,TLV,0
JNB,DLA,0
JNB,LBV,0
JNB,FCO,0
JNB,APL,0
JNB,NOS,0
JNB,SZX,0
MQP,VNX,1
MQP,LVI,0
MQP,VFA,0
HLA,ZNZ,0
JUB,CAI,1
JUB,ADD,1
JUB,NBO,1
JUB,KRT,1
JUB,MAK,1
JUB,WUU,1
JUB,EBB,1
JUB,DXB,0
KRT,NDJ,1
KRT,CAI,1
KRT,ASM,1
KRT,ADD,1
KRT,AMM,1
KRT,NBO,1
KRT,TIP,1
KRT,KAN,1
KRT,MCT,1
KRT,DOH,1
KRT,DMM,1
KRT,JED,1
KRT,RUH,1
KRT,DAM,1
KRT,IST,1
KRT,DXB,1
KRT,SHJ,1
KRT,MED,0
KRT,AHB,0
KRT,AUH,0
PZU,CAI,1
PZU,JED,1
DAR,HAH,1
DAR,ADD,1
DAR,BOM,1
DAR,NBO,1
DAR,BLZ,1
DAR,DZA,1
DAR,POL,1
DAR,AMS,1
DAR,DOH,1
DAR,JNB,1
DAR,EBB,1
DAR,DXB,1
DAR,LUN,1
DAR,HRE,1
DAR,KGL,0
DAR,ZRH,0
DAR,IST,0
JRO,ADD,1
JRO,NBO,1
JRO,WIL,1
JRO,EBB,1
JRO,MBA,0
JRO,KGL,0
JRO,DOH,0
JRO,IST,0
ZNZ,ADD,1
ZNZ,MBA,1
ZNZ,NBO,1
ZNZ,WIL,1
ZNZ,MCT,1
ZNZ,DOH,1
ZNZ,JNB,1
ZNZ,PMA,1
ZNZ,DXB,1
ZNZ,FRA,0
ZNZ,MXP,0
ZNZ,FCO,0
ZNZ,HLA,0
LFW,COO,1
LFW,ABJ,1
LFW,FIH,1
LFW,SSG,1
LFW,ADD,1
LFW,CDG,1
LFW,LBV,1
LFW,ACC,1
LFW,NIM,1
LFW,ABV,1
LFW,LOS,1
LFW,IAH,1
LFW,EWR,1
LFW,CMN,0
LFW,BKO,0
LFW,OUA,0
LFW,DSS,0
LFW,DLA,0
DJE,BRU,1
DJE,CRL,1
DJE,OST,1
DJE,BSL,1
DJE,BOD,1
DJE,LIL,1
DJE,LYS,1
DJE,MRS,1
DJE,NTE,1
DJE,NCE,1
DJE,CDG,1
DJE,ORY,1
DJE,SXB,1
DJE,TLS,1
DJE,DUS,1
DJE,FRA,1
DJE,LEJ,1
DJE,LIS,1
DJE,JED,1
DJE,MED,1
DJE,ZRH,1
DJE,STR,0
DJE,POZ,0
DJE,MUC,0
DJE,BGY,0
DJE,LJU,0
DJE,ORN,0
DJE,LUX,0
DJE,BLL,0
DJE,OPO,0
DJE,WAW,0
DJE,MXP,0
DJE,KTW,0
DJE,VIE,0
DJE,PRG,0
DJE,GVA,0
DJE,FCO,0
DJE,MPL,0
DJE,LGG,0
DJE,HAM,0
DJE,FMO,0
NBE,ANR,1
NBE,BRU,1
NBE,LGW,1
NBE,MAN,1
NBE,LUX,0
NBE,ARN,0
NBE,LED,0
NBE,GOT,0
NBE,VKO,0
NBE,LEJ,0
NBE,CPH,0
MIR,CPH,1
MIR,HEL,1
MIR,LIL,1
MIR,LYS,1
MIR,MRS,1
MIR,NTE,1
MIR,NCE,1
MIR,CDG,1
MIR,ORY,1
MIR,TXL,1
MIR,DUS,1
MIR,FRA,1
MIR,HAM,1
MIR,HAJ,1
MIR,LEJ,1
MIR,MUC,1
MIR,STR,1
MIR,MJI,1
MIR,ARN,1
MIR,POZ,0
MIR,RZE,0
MIR,SJJ,0
MIR,LJU,0
MIR,CLJ,0
MIR,MED,0
MIR,BLL,0
MIR,OPO,0
MIR,GDN,0
MIR,WAW,0
MIR,ALG,0
MIR,MXP,0
MIR,VKO,0
MIR,KTW,0
MIR,JED,0
MIR,WRO,0
MIR,VIE,0
MIR,EVN,0
MIR,CGN,0
MIR,BTS,0
MIR,BRU,0
MIR,VRN,0
MIR,BUD,0
MIR,RMI,0
MIR,LED,0
MIR,LIS,0
SFA,MRA,1
SFA,TIP,1
SFA,MJI,1
SFA,ORY,0
TOE,LYS,1
TOE,ORY,1
TUN,ALG,1
TUN,CZL,1
TUN,ORN,1
TUN,VIE,1
TUN,BRU,1
TUN,CRL,1
TUN,OUA,1
TUN,ABJ,1
TUN,CAI,1
TUN,BOD,1
TUN,LIL,1
TUN,LYS,1
TUN,MRS,1
TUN,NTE,1
TUN,NCE,1
TUN,CDG,1
TUN,ORY,1
TUN,SXB,1
TUN,TLS,1
TUN,CGN,1
TUN,DUS,1
TUN,FRA,1
TUN,MUC,1
TUN,BLQ,1
TUN,MXP,1
TUN,NAP,1
TUN,PMO,1
TUN,FCO,1
TUN,BEN,1
TUN,MRA,1
TUN,TIP,1
TUN,MJI,1
TUN,BKO,1
TUN,MLA,1
TUN,NKC,1
TUN,CMN,1
TUN,DOH,1
TUN,JED,1
TUN,MED,1
TUN,DSS,1
TUN,BEG,1
TUN,BCN,1
TUN,MAD,1
TUN,GVA,1
TUN,ZRH,1
TUN,IST,1
TUN,LHR,1
TUN,DXB,0
TUN,SHJ,0
TUN,ATH,0
TUN,ARN,0
TUN,MPL,0
TUN,YUL,0
TUN,NIM,0
TUN,LIS,0
TUN,CKY,0
TUN,STR,0
TUN,BEY,0
TUN,COO,0
TUN,LGW,0
TUN,AMS,0
TUN,VRN,0
TUN,VCE,0
TUN,AMM,0
EBB,BJM,1
EBB,BGF,1
EBB,CAI,1
EBB,ADD,1
EBB,MBA,1
EBB,NBO,1
EBB,AMS,1
EBB,KGL,1
EBB,MGQ,1
EBB,JNB,1
EBB,JUB,1
EBB,DAR,1
EBB,JRO,1
EBB,IST,1
EBB,DXB,1
EBB,DOH,0
EBB,MRE,0
EBB,FKI,0
EBB,SEU,0
EBB,BRU,0
EBB,GOM,0
LVI,NBO,1
LVI,CPT,1
LVI,JNB,1
LVI,MQP,0
LUN,LAD,1
LUN,FBM,1
LUN,ADD,1
LUN,NBO,1
LUN,LLW,1
LUN,WDH,1
LUN,DUR,1
LUN,JNB,1
LUN,DAR,1
LUN,HRE,1
LUN,DXB,0
LUN,KGL,0
LUN,IST,0
NLA,FBM,1
NLA,BLZ,1
NLA,JNB,1
NLA,NBO,0
HRE,LAD,1
HRE,ADD,1
HRE,NBO,1
HRE,LLW,1
HRE,WDH,1
HRE,JNB,1
HRE,DAR,1
HRE,LUN,1
HRE,CPT,0
HRE,KGL,0
VFA,GBE,1
VFA,NBO,1
VFA,WDH,1
VFA,CPT,1
VFA,JNB,1
VFA,MQP,0
BUQ,JNB,1
AXA,SDQ,1
AXA,SBH,1
AXA,SXM,1
AXA,SJU,1
AXA,NEV,1
AXA,STT,1
ANU,BGI,1
ANU,YUL,1
ANU,YYZ,1
ANU,DOM,1
ANU,SDQ,1
ANU,SBH,1
ANU,KIN,1
ANU,MNI,1
ANU,SXM,1
ANU,SJU,1
ANU,SKB,1
ANU,SLU,1
ANU,POS,1
ANU,LGW,1
ANU,ATL,1
ANU,CLT,1
ANU,MIA,1
ANU,JFK,1
ANU,EWR,1
ANU,EIS,1
ANU,STT,1
ANU,PLS,0
ANU,PTP,0
ANU,MXP,0
ANU,GND,0
ANU,TAB,0
AUA,YYZ,1
AUA,BAQ,1
AUA,BOG,1
AUA,CUR,1
AUA,PUJ,1
AUA,JBQ,1
AUA,SDQ,1
AUA,BON,1
AUA,MGA,1
AUA,PTY,1
AUA,PBM,1
AUA,ATL,1
AUA,BWI,1
AUA,BOS,1
AUA,CLT,1
AUA,FLL,1
AUA,MIA,1
AUA,MSP,1
AUA,JFK,1
AUA,PHL,1
AUA,IAD,0
AUA,DFW,0
AUA,IAH,0
AUA,ORD,0
AUA,LGA,0
AUA,EWR,0
AUA,AMS,0
AUA,SXM,0
AUA,HOU,0
NAS,YYZ,1
NAS,HAV,1
NAS,HOG,1
NAS,SNU,1
NAS,CAP,1
NAS,PAP,1
NAS,KIN,1
NAS,PTY,1
NAS,PLS,1
NAS,ATL,1
NAS,BWI,1
NAS,BOS,1
NAS,CLT,1
NAS,ORD,1
NAS,DFW,1
NAS,DTW,1
NAS,FLL,1
NAS,IAH,1
NAS,MIA,1
NAS,MSP,1
NAS,JFK,1
NAS,EWR,1
NAS,MCO,1
NAS,PHL,1
NAS,TPA,1
NAS,DCA,1
NAS,DEN,0
NAS,YYC,0
NAS,GCM,0
NAS,BZE,0
NAS,BGI,0
NAS,IAD,0
NAS,LHR,0
NAS,MSY,0
NAS,IND,0
NAS,LGA,0
NAS,YUL,0
NAS,HOU,0
NAS,MBJ,0
GGT,ATL,1
GGT,CLT,1
GGT,FLL,1
GGT,MIA,1
GGT,YYZ,0
FPO,YYZ,1
FPO,FLL,1
FPO,MIA,1
FPO,YUL,0
BGI,ANU,1
BGI,YYZ,1
BGI,DOM,1
BGI,GND,1
BGI,KIN,1
BGI,FDF,1
BGI,PTY,1
BGI,SKB,1
BGI,SLU,1
BGI,SVD,1
BGI,POS,1
BGI,LGW,1
BGI,LHR,1
BGI,MAN,1
BGI,CLT,1
BGI,FLL,1
BGI,MIA,1
BGI,JFK,1
BGI,MUC,0
BGI,EIS,0
BGI,FRA,0
BGI,PTP,0
BGI,BOS,0
BGI,EWR,0
BGI,OGL,0
BGI,DUS,0
BGI,YUL,0
BGI,NAS,0
EIS,ANU,1
EIS,DOM,1
EIS,PUJ,1
EIS,SDQ,1
EIS,SXM,1
EIS,SJU,1
EIS,SKB,1
EIS,SVD,1
EIS,VIJ,1
EIS,STT,1
EIS,BGI,0
BON,AUA,1
BON,YYZ,1
BON,CUR,1
BON,SDQ,1
BON,AMS,1
BON,ATL,1
BON,MIA,1
BON,PBM,0
BON,EWR,0
BON,IAH,0
EUX,SXM,1
SAB,SXM,1
SAB,EUX,0
SAB,SBH,0
GCM,YYZ,1
GCM,HAV,1
GCM,LCE,1
GCM,KIN,1
GCM,BWI,1
GCM,CLT,1
GCM,DFW,1
GCM,DEN,1
GCM,FLL,1
GCM,HOU,1
GCM,MIA,1
GCM,JFK,1
GCM,TPA,1
GCM,DTW,0
GCM,IAD,0
GCM,IAH,0
GCM,MSP,0
GCM,BOS,0
GCM,PHL,0
GCM,ORD,0
GCM,EWR,0
GCM,ATL,0
GCM,NAS,0
CMW,PAP,1
CMW,CUN,1
CMW,PBM,1
CMW,SVO,0
CMW,YUL,0
CCC,YFC,1
CCC,YHZ,1
CCC,YHM,1
CCC,YUL,1
CCC,YOW,1
CCC,YQB,1
CCC,YQR,1
CCC,YXE,1
CCC,YYT,1
CCC,YYZ,1
CCC,YWG,1
CCC,MXP,1
CCC,SVO,1
CYO,YUL,1
CYO,YYZ,0
CYO,MXP,0
HAV,LAD,1
HAV,EZE,1
HAV,AUA,1
HAV,NAS,1
HAV,YUL,1
HAV,GCM,1
HAV,BOG,1
HAV,JBQ,1
HAV,SDQ,1
HAV,HEL,1
HAV,CDG,1
HAV,ORY,1
HAV,PAP,1
HAV,MXP,1
HAV,FCO,1
HAV,KIN,1
HAV,CUN,1
HAV,MID,1
HAV,MEX,1
HAV,AMS,1
HAV,BLB,1
HAV,PTY,1
HAV,LIM,1
HAV,SVO,1
HAV,MAD,1
HAV,PBM,1
HAV,ZRH,1
HAV,POS,1
HAV,LGW,1
HAV,LHR,1
HAV,ATL,1
HAV,FLL,1
HAV,IAH,1
HAV,MIA,1
HAV,JFK,1
HAV,EWR,1
HAV,MCO,1
HAV,TPA,1
HAV,CCS,1
HAV,MUC,0
HAV,MTY,0
HAV,BZE,0
HAV,YYZ,0
HAV,DUS,0
HAV,FRA,0
HAV,BOS,0
HOG,NAS,1
HOG,YHZ,1
HOG,YUL,1
HOG,YOW,1
HOG,YQB,1
HOG,YYZ,1
HOG,YWG,1
HOG,PAP,1
HOG,PTY,1
HOG,SVO,1
HOG,FRA,0
HOG,MBJ,0
HOG,MXP,0
SNU,NAS,1
SNU,YYC,1
SNU,YEG,1
SNU,YFC,1
SNU,YHZ,1
SNU,YHM,1
SNU,YXU,1
SNU,YUL,1
SNU,YOW,1
SNU,YQB,1
SNU,YQR,1
SNU,YXE,1
SNU,YYZ,1
SNU,YVR,1
SNU,YQG,1
SNU,YWG,1
SNU,MXP,1
SNU,MEX,1
SNU,PTY,1
SNU,SVO,0
SCU,SDQ,1
SCU,PAP,1
SCU,KIN,1
SCU,CUN,1
SCU,PBM,1
SCU,YYZ,0
VRA,YYC,1
VRA,YEG,1
VRA,YQX,1
VRA,YHZ,1
VRA,YHM,1
VRA,YLW,1
VRA,YXU,1
VRA,YQM,1
VRA,YUL,1
VRA,YOW,1
VRA,YQB,1
VRA,YQR,1
VRA,YSJ,1
VRA,YXE,1
VRA,YYT,1
VRA,YQT,1
VRA,YYZ,1
VRA,YVR,1
VRA,YWG,1
VRA,CUN,1
VRA,MEX,1
VRA,SVO,1
VRA,VKO,1
VRA,MUC,0
VRA,ZRH,0
VRA,FRA,0
VRA,DUS,0
VRA,MAD,0
VRA,LED,0
VRA,LIS,0
VRA,MBJ,0
CUR,AUA,1
CUR,YYZ,1
CUR,BAQ,1
CUR,BOG,1
CUR,JBQ,1
CUR,SDQ,1
CUR,PAP,1
CUR,AMS,1
CUR,BON,1
CUR,SXM,1
CUR,PTY,1
CUR,POS,1
CUR,MIA,1
CUR,CLT,0
CUR,JFK,0
CUR,PBM,0
CUR,FRA,0
CUR,EWR,0
CUR,YUL,0
DOM,ANU,1
DOM,BGI,1
DOM,PTP,1
DOM,FDF,1
DOM,SXM,1
DOM,SJU,1
DOM,SLU,1
DOM,EIS,1
DOM,STT,1
LRM,YYZ,1
LRM,MXP,1
LRM,VKO,1
LRM,LED,1
LRM,FRA,0
LRM,MUC,0
LRM,YQB,0
LRM,SVX,0
LRM,KZN,0
LRM,FCO,0
LRM,DUS,0
LRM,YUL,0
PUJ,BRU,1
PUJ,YDF,1
PUJ,YFC,1
PUJ,YHZ,1
PUJ,YHM,1
PUJ,YXU,1
PUJ,YQM,1
PUJ,YUL,1
PUJ,YOW,1
PUJ,YQB,1
PUJ,YYT,1
PUJ,YYZ,1
PUJ,YKF,1
PUJ,YWG,1
PUJ,BOG,1
PUJ,CDG,1
PUJ,ORY,1
PUJ,FRA,1
PUJ,AMS,1
PUJ,PTY,1
PUJ,LIM,1
PUJ,LIS,1
PUJ,SJU,1
PUJ,SVO,1
PUJ,MAD,1
PUJ,ZRH,1
PUJ,LGW,1
PUJ,ATL,1
PUJ,BWI,1
PUJ,BOS,1
PUJ,CLT,1
PUJ,MDW,1
PUJ,ORD,1
PUJ,CLE,1
PUJ,DTW,1
PUJ,FLL,1
PUJ,HOU,1
PUJ,MIA,1
PUJ,MSP,1
PUJ,JFK,1
PUJ,STL,1
PUJ,CCS,1
PUJ,VLN,1
PUJ,EIS,1
PUJ,YVR,0
PUJ,YYC,0
PUJ,MUC,0
PUJ,SCL,0
PUJ,GRU,0
PUJ,IAD,0
PUJ,DFW,0
PUJ,IAH,0
PUJ,AUA,0
PUJ,EZE,0
PUJ,HEL,0
PUJ,PHL,0
PUJ,TUC,0
PUJ,EWR,0
PUJ,DUS,0
PUJ,MCO,0
PUJ,MBJ,0
PUJ,ASU,0
AZS,YUL,1
AZS,YOW,0
AZS,MAD,0
AZS,CUR,0
AZS,YQB,0
AZS,YYZ,0
AZS,SVO,0
POP,BRU,1
POP,YYG,1
POP,YHZ,1
POP,YQM,1
POP,YUL,1
POP,YOW,1
POP,YQB,1
POP,YYZ,1
POP,YWG,1
POP,CCC,1
POP,BOS,1
POP,MIA,1
POP,JFK,1
POP,YXU,0
POP,CLT,0
POP,ZRH,0
POP,FRA,0
POP,HEL,0
POP,SVO,0
POP,YHM,0
POP,EWR,0
POP,DUS,0
STI,PTY,1
STI,SJU,1
STI,PLS,1
STI,BOS,1
STI,FLL,1
STI,MIA,1
STI,JFK,1
STI,EWR,1
SDQ,AXA,1
SDQ,ANU,1
SDQ,AUA,1
SDQ,BOG,1
SDQ,MDE,1
SDQ,HAV,1
SDQ,SCU,1
SDQ,CUR,1
SDQ,CDG,1
SDQ,PTP,1
SDQ,PAP,1
SDQ,KIN,1
SDQ,BON,1
SDQ,SXM,1
SDQ,PTY,1
SDQ,BQN,1
SDQ,SJU,1
SDQ,SKB,1
SDQ,MAD,1
SDQ,PLS,1
SDQ,ATL,1
SDQ,BOS,1
SDQ,FLL,1
SDQ,MIA,1
SDQ,JFK,1
SDQ,EWR,1
SDQ,MCO,1
SDQ,BLA,1
SDQ,CCS,1
SDQ,VLN,1
SDQ,EIS,1
SDQ,CLT,0
SDQ,DFW,0
SDQ,MEX,0
SDQ,FRA,0
SDQ,PHL,0
SDQ,ORY,0
SDQ,SVO,0
SDQ,SJO,0
SDQ,YYZ,0
SDQ,YUL,0
GND,BGI,1
GND,YYZ,1
GND,UVF,1
GND,SVD,1
GND,POS,1
GND,ATL,1
GND,CLT,1
GND,MIA,1
GND,JFK,1
GND,ANU,0
PTP,CRL,1
PTP,DOM,1
PTP,DCF,1
PTP,SDQ,1
PTP,ORY,1
PTP,SFG,1
PTP,FDF,1
PTP,SXM,1
PTP,SJU,1
PTP,MIA,1
PTP,JFK,0
PTP,PAP,0
PTP,YUL,0
PTP,FRA,0
PTP,ANU,0
PTP,BGI,0
CAP,NAS,1
CAP,PLS,1
CAP,MIA,1
PAP,NAS,1
PAP,YUL,1
PAP,CMW,1
PAP,HAV,1
PAP,HOG,1
PAP,SCU,1
PAP,CUR,1
PAP,JBQ,1
PAP,SDQ,1
PAP,PTP,1
PAP,PTY,1
PAP,PLS,1
PAP,BOS,1
PAP,FLL,1
PAP,MIA,1
PAP,JFK,1
PAP,MCO,1
PAP,BON,0
PAP,SXM,0
KIN,ANU,1
KIN,NAS,1
KIN,BGI,1
KIN,YYZ,1
KIN,GCM,1
KIN,HAV,1
KIN,SCU,1
KIN,SDQ,1
KIN,SXM,1
KIN,PTY,1
KIN,POS,1
KIN,PLS,1
KIN,ATL,1
KIN,FLL,1
KIN,MIA,1
KIN,JFK,1
KIN,LGW,0
KIN,MCO,0
MBJ,YYC,1
MBJ,YEG,1
MBJ,YHZ,1
MBJ,YHM,1
MBJ,YXU,1
MBJ,YQM,1
MBJ,YUL,1
MBJ,YYZ,1
MBJ,YQG,1
MBJ,YWG,1
MBJ,GCM,1
MBJ,SNU,1
MBJ,CUN,1
MBJ,PTY,1
MBJ,LIM,1
MBJ,LGW,1
MBJ,ATL,1
MBJ,BWI,1
MBJ,BOS,1
MBJ,CLT,1
MBJ,MDW,1
MBJ,ORD,1
MBJ,DFW,1
MBJ,DTW,1
MBJ,FLL,1
MBJ,HOU,1
MBJ,MIA,1
MBJ,MSP,1
MBJ,JFK,1
MBJ,MCO,1
MBJ,PHL,1
MBJ,STL,1
MBJ,MUC,0
MBJ,EWR,0
MBJ,IAD,0
MBJ,DUS,0
MBJ,IAH,0
MBJ,BRU,0
MBJ,YOW,0
MBJ,YYT,0
MBJ,FRA,0
MBJ,NAS,0
MBJ,MXP,0
FDF,BGI,1
FDF,DOM,1
FDF,ORY,1
FDF,CAY,1
FDF,FRA,1
FDF,PTP,1
FDF,SLU,1
FDF,CRL,0
FDF,MIA,0
FDF,YUL,0
MNI,ANU,1
BQN,SDQ,1
BQN,FLL,1
BQN,JFK,1
BQN,EWR,1
BQN,MCO,1
SJU,AXA,1
SJU,ANU,1
SJU,BOG,1
SJU,DOM,1
SJU,PUJ,1
SJU,STI,1
SJU,JBQ,1
SJU,SDQ,1
SJU,PTP,1
SJU,SBH,1
SJU,SXM,1
SJU,PTY,1
SJU,MAZ,1
SJU,SKB,1
SJU,NEV,1
SJU,ATL,1
SJU,BWI,1
SJU,BOS,1
SJU,CLT,1
SJU,MDW,1
SJU,ORD,1
